Start	Destination	Distance_mi	Fare_USD
Ronald Reagan Washington National Airport	Suitland	8.94	4.40
Ronald Reagan Washington National Airport	Takoma	10.25	4.90
Ronald Reagan Washington National Airport	Tenleytown-AU	8.59	4.25
Ronald Reagan Washington National Airport	Twinbrook	16.82	6.00
Ronald Reagan Washington National Airport	Tysons	12.62	5.85
Ronald Reagan Washington National Airport	U Street/African-Amer Civil War Memorial/Cardozo	5.56	3.00
Ronald Reagan Washington National Airport	Union Station	4.88	2.75
Ronald Reagan Washington National Airport	Van Dorn Street	6.73	3.50
Ronald Reagan Washington National Airport	Van Ness-UDC	7.74	3.90
Ronald Reagan Washington National Airport	Vienna/Fairfax-GMU	14.34	6.00
Ronald Reagan Washington National Airport	Virginia Square-GMU	5.01	2.80
Ronald Reagan Washington National Airport	Washington Dulles International Airport	25.53	6.00
Ronald Reagan Washington National Airport	Waterfront	3.57	2.25
Ronald Reagan Washington National Airport	West Falls Church	9.92	4.75
Ronald Reagan Washington National Airport	West Hyattsville	10.04	4.80
Ronald Reagan Washington National Airport	Wheaton	14.67	6.00
Ronald Reagan Washington National Airport	Wiehle-Reston East	19.56	6.00
Ronald Reagan Washington National Airport	Woodley Park-Zoo/Adams Morgan	6.44	3.40
Rosslyn	Addison Road-Seat Pleasant	10.58	5.05
Rosslyn	Anacostia	5.55	3.00
Rosslyn	Archives-Navy Memorial-Penn Quarter	2.99	2.00
Rosslyn	Arlington Cemetery	0.91	2.00
Rosslyn	Ashburn	26.36	6.00
Rosslyn	Ballston-MU	2.55	2.00
Rosslyn	Benning Road	8.15	4.05
Rosslyn	Bethesda	8.13	4.05
Rosslyn	Braddock Road	6.47	3.40
Rosslyn	Branch Ave	11.53	5.40
Rosslyn	Brookland-CUA	5.73	3.10
Rosslyn	Capitol Heights	9.61	4.65
Rosslyn	Capitol South	4.20	2.50
Rosslyn	Cheverly	9.60	4.65
Rosslyn	Clarendon	1.54	2.00
Rosslyn	Cleveland Park	4.33	2.55
Rosslyn	College Park-U of Md	11.31	5.30
Rosslyn	Columbia Heights	4.20	2.50
Rosslyn	Congress Heights	6.70	3.50
Rosslyn	Court House	1.03	2.00
Rosslyn	Crystal City	3.23	2.10
Rosslyn	Deanwood	8.48	4.20
Rosslyn	Downtown Largo	13.36	6.00
Rosslyn	Dunn Loring-Merrifield	9.03	4.40
Rosslyn	Dupont Circle	2.87	2.00
Rosslyn	East Falls Church	4.91	2.75
Rosslyn	Eastern Market	4.70	2.70
Rosslyn	Eisenhower Avenue	7.58	3.85
Rosslyn	Farragut North	2.61	2.00
Rosslyn	Farragut West	1.77	2.00
Rosslyn	Federal Center SW	3.62	2.25
Rosslyn	Federal Triangle	2.65	2.00
Rosslyn	Foggy Bottom-GWU	1.25	2.00
Rosslyn	Forest Glen	10.61	5.05
Rosslyn	Fort Totten	6.59	3.45
Rosslyn	Franconia-Springfield	12.80	5.90
Rosslyn	Friendship Heights	6.42	3.35
Rosslyn	Gallery Pl-Chinatown	2.78	2.00
Rosslyn	Georgia Ave-Petworth	5.06	2.80
Rosslyn	Glenmont	13.86	6.00
Rosslyn	Greenbelt	13.62	6.00
Rosslyn	Greensboro	10.08	4.85
Rosslyn	Grosvenor-Strathmore	11.41	5.35
Rosslyn	Herndon	18.79	6.00
Rosslyn	Huntington	8.07	4.05
Rosslyn	Hyattsville Crossing	9.45	4.60
Rosslyn	Innovation Center	20.51	6.00
Rosslyn	Judiciary Square	3.13	2.05
Rosslyn	King St-Old Town	7.02	3.60
Rosslyn	L'Enfant Plaza	3.30	2.10
Rosslyn	Landover	11.31	5.30
Rosslyn	Loudoun Gateway	24.45	6.00
Rosslyn	McLean	8.78	4.30
Rosslyn	McPherson Square	2.14	2.00
Rosslyn	Medical Center	9.18	4.45
Rosslyn	Metro Center	2.50	2.00
Rosslyn	Minnesota Ave	7.70	3.90
Rosslyn	Morgan Boulevard	12.05	5.60
Rosslyn	Mt Vernon Sq 7th St-Convention Center	3.14	2.05
Rosslyn	Navy Yard-Ballpark	4.52	2.60
Rosslyn	Naylor Road	8.48	4.20
Rosslyn	New Carrollton	12.67	5.85
Rosslyn	NoMa-Gallaudet U	4.19	2.50
Rosslyn	North Bethesda	12.78	5.90
Rosslyn	Pentagon	2.16	2.00
Rosslyn	Pentagon City	2.65	2.00
Rosslyn	Potomac Ave	5.31	2.90
Rosslyn	Potomac Yard	5.15	2.85
Rosslyn	Reston Town Center	17.46	6.00
Rosslyn	Rhode Island Ave-Brentwood	5.07	2.85
Rosslyn	Rockville	15.76	6.00
Rosslyn	Ronald Reagan Washington National Airport	3.71	2.30
Rosslyn	Shady Grove	18.42	6.00
Rosslyn	Shaw-Howard U	3.46	2.20
Rosslyn	Silver Spring	9.13	4.45
Rosslyn	Smithsonian	2.85	2.00
Rosslyn	Southern Avenue	7.61	3.85
Rosslyn	Spring Hill	10.69	5.10
Rosslyn	Stadium-Armory	5.85	3.15
Rosslyn	Suitland	9.88	4.75
Rosslyn	Takoma	7.99	4.00
Rosslyn	Tenleytown-AU	5.65	3.05
Rosslyn	Twinbrook	13.86	6.00
Rosslyn	Tysons	9.37	4.55
Rosslyn	U Street/African-Amer Civil War Memorial/Cardozo	3.62	2.25
Rosslyn	Union Station	3.71	2.30
Rosslyn	Van Dorn Street	9.54	4.60
Rosslyn	Van Ness-UDC	4.90	2.75
Rosslyn	Vienna/Fairfax-GMU	11.52	5.40
Rosslyn	Virginia Square-GMU	2.01	2.00
Rosslyn	Washington Dulles International Airport	22.38	6.00
Rosslyn	Waterfront	3.91	2.35
Rosslyn	West Falls Church	6.79	3.50
Rosslyn	West Hyattsville	8.33	4.15
Rosslyn	Wheaton	12.15	5.65
Rosslyn	Wiehle-Reston East	16.34	6.00
Rosslyn	Woodley Park-Zoo/Adams Morgan	3.72	2.30
Shady Grove	Addison Road-Seat Pleasant	24.27	6.00
Shady Grove	Anacostia	20.80	6.00
Shady Grove	Archives-Navy Memorial-Penn Quarter	17.99	6.00
Shady Grove	Arlington Cemetery	19.33	6.00
Shady Grove	Ashburn	34.36	6.00
Shady Grove	Ballston-MU	19.93	6.00
Shady Grove	Benning Road	22.16	6.00
Shady Grove	Bethesda	10.32	4.95
Shady Grove	Braddock Road	24.14	6.00
Shady Grove	Branch Ave	26.42	6.00
Shady Grove	Brookland-CUA	18.82	6.00
Shady Grove	Capitol Heights	23.39	6.00
Shady Grove	Capitol South	19.17	6.00
Shady Grove	Cheverly	22.67	6.00
Shady Grove	Clarendon	19.36	6.00
Shady Grove	Cleveland Park	14.35	6.00
Shady Grove	College Park-U of Md	22.16	6.00
Shady Grove	Columbia Heights	17.84	6.00
Shady Grove	Congress Heights	22.07	6.00
Shady Grove	Court House	19.04	6.00
Shady Grove	Crystal City	20.92	6.00
Shady Grove	Deanwood	21.97	6.00
Shady Grove	Downtown Largo	26.34	6.00
Shady Grove	Dunn Loring-Merrifield	23.42	6.00
Shady Grove	Dupont Circle	16.25	6.00
Shady Grove	East Falls Church	20.93	6.00
Shady Grove	Eastern Market	19.55	6.00
Shady Grove	Eisenhower Avenue	25.16	6.00
Shady Grove	Farragut North	16.76	6.00
Shady Grove	Farragut West	17.62	6.00
Shady Grove	Federal Center SW	18.74	6.00
Shady Grove	Federal Triangle	17.72	6.00
Shady Grove	Foggy Bottom-GWU	17.80	6.00
Shady Grove	Forest Glen	18.93	6.00
Shady Grove	Fort Totten	18.80	6.00
Shady Grove	Franconia-Springfield	29.38	6.00
Shady Grove	Friendship Heights	12.04	5.60
Shady Grove	Gallery Pl-Chinatown	17.64	6.00
Shady Grove	Georgia Ave-Petworth	18.11	6.00
Shady Grove	Glenmont	19.33	6.00
Shady Grove	Greenbelt	23.16	6.00
Shady Grove	Greensboro	23.00	6.00
Shady Grove	Grosvenor-Strathmore	7.10	3.65
Shady Grove	Herndon	28.67	6.00
Shady Grove	Huntington	25.62	6.00
Shady Grove	Hyattsville Crossing	20.90	6.00
Shady Grove	Innovation Center	29.95	6.00
Shady Grove	Judiciary Square	17.97	6.00
Shady Grove	King St-Old Town	24.66	6.00
Shady Grove	L'Enfant Plaza	18.51	6.00
Shady Grove	Landover	23.68	6.00
Shady Grove	Loudoun Gateway	32.84	6.00
Shady Grove	McLean	22.05	6.00
Shady Grove	McPherson Square	17.51	6.00
Shady Grove	Medical Center	9.29	4.50
Shady Grove	Metro Center	17.44	6.00
Shady Grove	Minnesota Ave	21.58	6.00
Shady Grove	Morgan Boulevard	25.35	6.00
Shady Grove	Mt Vernon Sq 7th St-Convention Center	17.68	6.00
Shady Grove	Navy Yard-Ballpark	19.68	6.00
Shady Grove	Naylor Road	23.48	6.00
Shady Grove	New Carrollton	24.49	6.00
Shady Grove	NoMa-Gallaudet U	18.49	6.00
Shady Grove	North Bethesda	5.73	3.10
Shady Grove	Pentagon	19.85	6.00
Shady Grove	Pentagon City	20.35	6.00
Shady Grove	Potomac Ave	20.10	6.00
Shady Grove	Potomac Yard	22.85	6.00
Shady Grove	Reston Town Center	27.53	6.00
Shady Grove	Rhode Island Ave-Brentwood	18.71	6.00
Shady Grove	Rockville	2.67	2.00
Shady Grove	Ronald Reagan Washington National Airport	21.40	6.00
Shady Grove	Rosslyn	18.42	6.00
Shady Grove	Shaw-Howard U	17.71	6.00
Shady Grove	Silver Spring	18.85	6.00
Shady Grove	Smithsonian	18.08	6.00
Shady Grove	Southern Avenue	22.91	6.00
Shady Grove	Spring Hill	23.14	6.00
Shady Grove	Stadium-Armory	20.41	6.00
Shady Grove	Suitland	24.73	6.00
Shady Grove	Takoma	18.84	6.00
Shady Grove	Tenleytown-AU	12.81	5.90
Shady Grove	Twinbrook	4.64	2.65
Shady Grove	Tysons	22.56	6.00
Shady Grove	U Street/African-Amer Civil War Memorial/Cardozo	17.77	6.00
Shady Grove	Union Station	18.37	6.00
Shady Grove	Van Dorn Street	26.52	6.00
Shady Grove	Van Ness-UDC	13.72	6.00
Shady Grove	Vienna/Fairfax-GMU	25.19	6.00
Shady Grove	Virginia Square-GMU	19.66	6.00
Shady Grove	Washington Dulles International Airport	31.80	6.00
Shady Grove	Waterfront	19.22	6.00
Shady Grove	West Falls Church	21.49	6.00
Shady Grove	West Hyattsville	20.27	6.00
Shady Grove	Wheaton	19.04	6.00
Shady Grove	Wiehle-Reston East	26.75	6.00
Shady Grove	Woodley Park-Zoo/Adams Morgan	15.06	6.00
Shaw-Howard U	Addison Road-Seat Pleasant	8.42	4.15
Shaw-Howard U	Anacostia	4.15	2.45
Shaw-Howard U	Archives-Navy Memorial-Penn Quarter	1.40	2.00
Shaw-Howard U	Arlington Cemetery	3.97	2.40
Shaw-Howard U	Ashburn	29.46	6.00
Shaw-Howard U	Ballston-MU	6.01	3.20
Shaw-Howard U	Benning Road	6.00	3.20
Shaw-Howard U	Bethesda	7.47	3.80
Shaw-Howard U	Braddock Road	8.15	4.05
Shaw-Howard U	Branch Ave	9.88	4.75
Shaw-Howard U	Brookland-CUA	3.34	2.15
Shaw-Howard U	Capitol Heights	7.44	3.80
Shaw-Howard U	Capitol South	2.51	2.00
Shaw-Howard U	Cheverly	7.27	3.70
Shaw-Howard U	Clarendon	5.00	2.80
Shaw-Howard U	Cleveland Park	3.49	2.20
Shaw-Howard U	College Park-U of Md	7.90	3.95
Shaw-Howard U	Columbia Heights	1.25	2.00
Shaw-Howard U	Congress Heights	5.44	3.00
Shaw-Howard U	Court House	4.49	2.60
Shaw-Howard U	Crystal City	4.88	2.75
Shaw-Howard U	Deanwood	6.19	3.30
Shaw-Howard U	Downtown Largo	11.11	5.25
Shaw-Howard U	Dunn Loring-Merrifield	12.43	5.75
Shaw-Howard U	Dupont Circle	1.91	2.00
Shaw-Howard U	East Falls Church	8.33	4.15
Shaw-Howard U	Eastern Market	2.91	2.00
Shaw-Howard U	Eisenhower Avenue	9.41	4.55
Shaw-Howard U	Farragut North	1.66	2.00
Shaw-Howard U	Farragut West	1.73	2.00
Shaw-Howard U	Federal Center SW	2.14	2.00
Shaw-Howard U	Federal Triangle	1.51	2.00
Shaw-Howard U	Foggy Bottom-GWU	2.22	2.00
Shaw-Howard U	Forest Glen	7.97	4.00
Shaw-Howard U	Fort Totten	3.34	2.15
Shaw-Howard U	Franconia-Springfield	15.05	6.00
Shaw-Howard U	Friendship Heights	5.84	3.15
Shaw-Howard U	Gallery Pl-Chinatown	1.04	2.00
Shaw-Howard U	Georgia Ave-Petworth	1.96	2.00
Shaw-Howard U	Glenmont	11.30	5.30
Shaw-Howard U	Greenbelt	10.25	4.90
Shaw-Howard U	Greensboro	13.33	6.00
Shaw-Howard U	Grosvenor-Strathmore	10.61	5.05
Shaw-Howard U	Herndon	21.99	6.00
Shaw-Howard U	Huntington	9.93	4.75
Shaw-Howard U	Hyattsville Crossing	6.06	3.20
Shaw-Howard U	Innovation Center	23.69	6.00
Shaw-Howard U	Judiciary Square	1.32	2.00
Shaw-Howard U	King St-Old Town	8.77	4.30
Shaw-Howard U	L'Enfant Plaza	1.96	2.00
Shaw-Howard U	Landover	8.93	4.35
Shaw-Howard U	Loudoun Gateway	27.57	6.00
Shaw-Howard U	McLean	12.00	5.60
Shaw-Howard U	McPherson Square	1.41	2.00
Shaw-Howard U	Medical Center	8.46	4.20
Shaw-Howard U	Metro Center	1.21	2.00
Shaw-Howard U	Minnesota Ave	5.49	3.00
Shaw-Howard U	Morgan Boulevard	9.83	4.75
Shaw-Howard U	Mt Vernon Sq 7th St-Convention Center	0.48	2.00
Shaw-Howard U	Navy Yard-Ballpark	3.04	2.00
Shaw-Howard U	Naylor Road	6.86	3.55
Shaw-Howard U	New Carrollton	10.28	4.90
Shaw-Howard U	NoMa-Gallaudet U	1.92	2.00
Shaw-Howard U	North Bethesda	11.98	5.60
Shaw-Howard U	Pentagon	3.90	2.35
Shaw-Howard U	Pentagon City	4.50	2.60
Shaw-Howard U	Potomac Ave	3.48	2.20
Shaw-Howard U	Potomac Yard	6.75	3.50
Shaw-Howard U	Reston Town Center	20.65	6.00
Shaw-Howard U	Rhode Island Ave-Brentwood	2.65	2.00
Shaw-Howard U	Rockville	15.05	6.00
Shaw-Howard U	Ronald Reagan Washington National Airport	5.24	2.90
Shaw-Howard U	Rosslyn	3.46	2.20
Shaw-Howard U	Shady Grove	17.71	6.00
Shaw-Howard U	Silver Spring	6.37	3.35
Shaw-Howard U	Smithsonian	1.89	2.00
Shaw-Howard U	Southern Avenue	6.26	3.30
Shaw-Howard U	Spring Hill	13.90	6.00
Shaw-Howard U	Stadium-Armory	3.87	2.35
Shaw-Howard U	Suitland	8.18	4.05
Shaw-Howard U	Takoma	5.04	2.80
Shaw-Howard U	Tenleytown-AU	5.11	2.85
Shaw-Howard U	Twinbrook	13.08	6.00
Shaw-Howard U	Tysons	12.62	5.85
Shaw-Howard U	U Street/African-Amer Civil War Memorial/Cardozo	0.43	2.00
Shaw-Howard U	Union Station	1.71	2.00
Shaw-Howard U	Van Dorn Street	11.74	5.50
Shaw-Howard U	Van Ness-UDC	4.09	2.45
Shaw-Howard U	Vienna/Fairfax-GMU	14.92	6.00
Shaw-Howard U	Virginia Square-GMU	5.46	3.00
Shaw-Howard U	Washington Dulles International Airport	25.59	6.00
Shaw-Howard U	Waterfront	2.66	2.00
Shaw-Howard U	West Falls Church	10.14	4.85
Shaw-Howard U	West Hyattsville	4.93	2.75
Shaw-Howard U	Wheaton	9.58	4.65
Shaw-Howard U	Wiehle-Reston East	19.53	6.00
Shaw-Howard U	Woodley Park-Zoo/Adams Morgan	2.84	2.00
Silver Spring	Addison Road-Seat Pleasant	13.66	6.00
Silver Spring	Anacostia	10.47	5.00
Silver Spring	Archives-Navy Memorial-Penn Quarter	7.76	3.90
Silver Spring	Arlington Cemetery	9.93	4.75
Silver Spring	Ashburn	32.41	6.00
Silver Spring	Ballston-MU	11.35	5.35
Silver Spring	Benning Road	11.55	5.40
Silver Spring	Bethesda	9.69	4.70
Silver Spring	Braddock Road	14.42	6.00
Silver Spring	Branch Ave	15.85	6.00
Silver Spring	Brookland-CUA	4.65	2.65
Silver Spring	Capitol Heights	12.78	5.90
Silver Spring	Capitol South	8.83	4.35
Silver Spring	Cheverly	12.09	5.65
Silver Spring	Clarendon	10.47	5.00
Silver Spring	Cleveland Park	8.01	4.00
Silver Spring	College Park-U of Md	7.08	3.65
Silver Spring	Columbia Heights	5.18	2.85
Silver Spring	Congress Heights	11.75	5.50
Silver Spring	Court House	10.02	4.80
Silver Spring	Crystal City	11.11	5.25
Silver Spring	Deanwood	11.36	5.35
Silver Spring	Downtown Largo	15.86	6.00
Silver Spring	Dunn Loring-Merrifield	16.90	6.00
Silver Spring	Dupont Circle	7.81	3.90
Silver Spring	East Falls Church	13.19	6.00
Silver Spring	Eastern Market	9.16	4.45
Silver Spring	Eisenhower Avenue	15.63	6.00
Silver Spring	Farragut North	7.78	3.90
Silver Spring	Farragut West	7.86	3.95
Silver Spring	Federal Center SW	8.50	4.20
Silver Spring	Federal Triangle	7.85	3.95
Silver Spring	Foggy Bottom-GWU	8.18	4.05
Silver Spring	Forest Glen	1.64	2.00
Silver Spring	Fort Totten	3.30	2.10
Silver Spring	Franconia-Springfield	20.87	6.00
Silver Spring	Friendship Heights	8.98	4.40
Silver Spring	Gallery Pl-Chinatown	7.41	3.75
Silver Spring	Georgia Ave-Petworth	4.41	2.55
Silver Spring	Glenmont	4.95	2.80
Silver Spring	Greenbelt	8.77	4.30
Silver Spring	Greensboro	17.20	6.00
Silver Spring	Grosvenor-Strathmore	11.94	5.60
Silver Spring	Herndon	25.33	6.00
Silver Spring	Huntington	16.14	6.00
Silver Spring	Hyattsville Crossing	5.52	3.00
Silver Spring	Innovation Center	26.96	6.00
Silver Spring	Judiciary Square	7.35	3.75
Silver Spring	King St-Old Town	15.03	6.00
Silver Spring	L'Enfant Plaza	8.32	4.15
Silver Spring	Landover	13.24	6.00
Silver Spring	Loudoun Gateway	30.60	6.00
Silver Spring	McLean	15.88	6.00
Silver Spring	McPherson Square	7.67	3.85
Silver Spring	Medical Center	10.27	4.90
Silver Spring	Metro Center	7.54	3.80
Silver Spring	Minnesota Ave	10.97	5.20
Silver Spring	Morgan Boulevard	14.80	6.00
Silver Spring	Mt Vernon Sq 7th St-Convention Center	6.84	3.55
Silver Spring	Navy Yard-Ballpark	9.38	4.55
Silver Spring	Naylor Road	12.98	6.00
Silver Spring	New Carrollton	14.23	6.00
Silver Spring	NoMa-Gallaudet U	6.40	3.35
Silver Spring	North Bethesda	13.21	6.00
Silver Spring	Pentagon	10.07	4.85
Silver Spring	Pentagon City	10.65	5.05
Silver Spring	Potomac Ave	9.66	4.65
Silver Spring	Potomac Yard	13.04	6.00
Silver Spring	Reston Town Center	23.99	6.00
Silver Spring	Rhode Island Ave-Brentwood	5.45	3.00
Silver Spring	Rockville	16.27	6.00
Silver Spring	Ronald Reagan Washington National Airport	11.52	5.40
Silver Spring	Rosslyn	9.13	4.45
Silver Spring	Shady Grove	18.85	6.00
Silver Spring	Shaw-Howard U	6.37	3.35
Silver Spring	Smithsonian	8.22	4.10
Silver Spring	Southern Avenue	12.52	5.80
Silver Spring	Spring Hill	17.63	6.00
Silver Spring	Stadium-Armory	9.90	4.75
Silver Spring	Suitland	14.17	6.00
Silver Spring	Takoma	1.41	2.00
Silver Spring	Tenleytown-AU	8.74	4.30
Silver Spring	Twinbrook	14.26	6.00
Silver Spring	Tysons	16.53	6.00
Silver Spring	U Street/African-Amer Civil War Memorial/Cardozo	6.00	3.20
Silver Spring	Union Station	7.02	3.60
Silver Spring	Van Dorn Street	17.65	6.00
Silver Spring	Van Ness-UDC	8.11	4.05
Silver Spring	Vienna/Fairfax-GMU	19.28	6.00
Silver Spring	Virginia Square-GMU	10.90	5.15
Silver Spring	Washington Dulles International Airport	28.90	6.00
Silver Spring	Waterfront	9.02	4.40
Silver Spring	West Falls Church	14.52	6.00
Silver Spring	West Hyattsville	4.77	2.70
Silver Spring	Wheaton	3.24	2.10
Silver Spring	Wiehle-Reston East	22.93	6.00
Silver Spring	Woodley Park-Zoo/Adams Morgan	7.92	3.95
Smithsonian	Addison Road-Seat Pleasant	7.75	3.90
Smithsonian	Anacostia	2.79	2.00
Smithsonian	Archives-Navy Memorial-Penn Quarter	0.77	2.00
Smithsonian	Arlington Cemetery	3.01	2.00
Smithsonian	Ashburn	29.20	6.00
Smithsonian	Ballston-MU	5.29	2.90
Smithsonian	Benning Road	5.32	2.95
Smithsonian	Bethesda	7.77	3.90
Smithsonian	Braddock Road	6.53	3.40
Smithsonian	Branch Ave	8.74	4.30
Smithsonian	Brookland-CUA	4.09	2.45
Smithsonian	Capitol Heights	6.78	3.50
Smithsonian	Capitol South	1.34	2.00
Smithsonian	Cheverly	6.87	3.55
Smithsonian	Clarendon	4.29	2.50
Smithsonian	Cleveland Park	3.73	2.30
Smithsonian	College Park-U of Md	9.64	4.65
Smithsonian	Columbia Heights	3.04	2.00
Smithsonian	Congress Heights	4.03	2.40
Smithsonian	Court House	3.81	2.30
Smithsonian	Crystal City	3.29	2.10
Smithsonian	Deanwood	5.73	3.10
Smithsonian	Downtown Largo	10.56	5.00
Smithsonian	Dunn Loring-Merrifield	11.84	5.55
Smithsonian	Dupont Circle	1.83	2.00
Smithsonian	East Falls Church	7.71	3.90
Smithsonian	Eastern Market	1.85	2.00
Smithsonian	Eisenhower Avenue	7.81	3.90
Smithsonian	Farragut North	1.32	2.00
Smithsonian	Farragut West	1.30	2.00
Smithsonian	Federal Center SW	0.78	2.00
Smithsonian	Federal Triangle	0.38	2.00
Smithsonian	Foggy Bottom-GWU	1.73	2.00
Smithsonian	Forest Glen	9.81	4.70
Smithsonian	Fort Totten	5.22	2.90
Smithsonian	Franconia-Springfield	13.54	6.00
Smithsonian	Friendship Heights	6.08	3.25
Smithsonian	Gallery Pl-Chinatown	0.86	2.00
Smithsonian	Georgia Ave-Petworth	3.83	2.35
Smithsonian	Glenmont	13.13	6.00
Smithsonian	Greenbelt	12.04	5.60
Smithsonian	Greensboro	12.93	5.95
Smithsonian	Grosvenor-Strathmore	10.98	5.20
Smithsonian	Herndon	21.64	6.00
Smithsonian	Huntington	8.32	4.15
Smithsonian	Hyattsville Crossing	7.84	3.95
Smithsonian	Innovation Center	23.36	6.00
Smithsonian	Judiciary Square	1.08	2.00
Smithsonian	King St-Old Town	7.16	3.65
Smithsonian	L'Enfant Plaza	0.46	2.00
Smithsonian	Landover	8.63	4.25
Smithsonian	Loudoun Gateway	27.30	6.00
Smithsonian	McLean	11.64	5.45
Smithsonian	McPherson Square	1.03	2.00
Smithsonian	Medical Center	8.79	4.30
Smithsonian	Metro Center	0.67	2.00
Smithsonian	Minnesota Ave	4.91	2.75
Smithsonian	Morgan Boulevard	9.23	4.50
Smithsonian	Mt Vernon Sq 7th St-Convention Center	1.41	2.00
Smithsonian	Navy Yard-Ballpark	1.70	2.00
Smithsonian	Naylor Road	5.68	3.05
Smithsonian	New Carrollton	10.04	4.80
Smithsonian	NoMa-Gallaudet U	2.25	2.00
Smithsonian	North Bethesda	12.37	5.75
Smithsonian	Pentagon	2.36	2.00
Smithsonian	Pentagon City	2.95	2.00
Smithsonian	Potomac Ave	2.46	2.00
Smithsonian	Potomac Yard	5.13	2.85
Smithsonian	Reston Town Center	20.31	6.00
Smithsonian	Rhode Island Ave-Brentwood	3.29	2.10
Smithsonian	Rockville	15.41	6.00
Smithsonian	Ronald Reagan Washington National Airport	3.63	2.25
Smithsonian	Rosslyn	2.85	2.00
Smithsonian	Shady Grove	18.08	6.00
Smithsonian	Shaw-Howard U	1.89	2.00
Smithsonian	Silver Spring	8.22	4.10
Smithsonian	Southern Avenue	4.90	2.75
Smithsonian	Spring Hill	13.54	6.00
Smithsonian	Stadium-Armory	3.01	2.00
Smithsonian	Suitland	7.06	3.60
Smithsonian	Takoma	6.92	3.55
Smithsonian	Tenleytown-AU	5.30	2.90
Smithsonian	Twinbrook	13.46	6.00
Smithsonian	Tysons	12.22	5.70
Smithsonian	U Street/African-Amer Civil War Memorial/Cardozo	2.23	2.00
Smithsonian	Union Station	1.64	2.00
Smithsonian	Van Dorn Street	10.23	4.90
Smithsonian	Van Ness-UDC	4.36	2.55
Smithsonian	Vienna/Fairfax-GMU	14.31	6.00
Smithsonian	Virginia Square-GMU	4.73	2.70
Smithsonian	Washington Dulles International Airport	25.23	6.00
Smithsonian	Waterfront	1.15	2.00
Smithsonian	West Falls Church	9.63	4.65
Smithsonian	West Hyattsville	6.72	3.50
Smithsonian	Wheaton	11.41	5.35
Smithsonian	Wiehle-Reston East	19.19	6.00
Smithsonian	Woodley Park-Zoo/Adams Morgan	3.02	2.00
Southern Avenue	Addison Road-Seat Pleasant	9.05	4.40
Southern Avenue	Anacostia	2.12	2.00
Southern Avenue	Archives-Navy Memorial-Penn Quarter	4.95	2.80
Southern Avenue	Arlington Cemetery	7.11	3.65
Southern Avenue	Ashburn	33.85	6.00
Southern Avenue	Ballston-MU	9.71	4.70
Southern Avenue	Benning Road	7.11	3.65
Southern Avenue	Bethesda	12.64	5.85
Southern Avenue	Braddock Road	8.42	4.15
Southern Avenue	Branch Ave	3.99	2.40
Southern Avenue	Brookland-CUA	7.97	4.00
Southern Avenue	Capitol Heights	8.25	4.10
Southern Avenue	Capitol South	4.65	2.65
Southern Avenue	Cheverly	8.98	4.40
Southern Avenue	Clarendon	8.81	4.30
Southern Avenue	Cleveland Park	8.60	4.25
Southern Avenue	College Park-U of Md	12.88	5.95
Southern Avenue	Columbia Heights	7.50	3.80
Southern Avenue	Congress Heights	0.92	2.00
Southern Avenue	Court House	8.41	4.15
Southern Avenue	Crystal City	6.42	3.35
Southern Avenue	Deanwood	7.90	3.95
Southern Avenue	Downtown Largo	11.88	5.55
Southern Avenue	Dunn Loring-Merrifield	16.16	6.00
Southern Avenue	Dupont Circle	6.72	3.50
Southern Avenue	East Falls Church	12.11	5.65
Southern Avenue	Eastern Market	4.79	2.70
Southern Avenue	Eisenhower Avenue	9.73	4.70
Southern Avenue	Farragut North	6.22	3.30
Southern Avenue	Farragut West	6.20	3.30
Southern Avenue	Federal Center SW	4.52	2.60
Southern Avenue	Federal Triangle	5.23	2.90
Southern Avenue	Foggy Bottom-GWU	6.63	3.45
Southern Avenue	Forest Glen	14.16	6.00
Southern Avenue	Fort Totten	9.28	4.50
Southern Avenue	Franconia-Springfield	15.92	6.00
Southern Avenue	Friendship Heights	10.96	5.20
Southern Avenue	Gallery Pl-Chinatown	5.28	2.90
Southern Avenue	Georgia Ave-Petworth	8.16	4.05
Southern Avenue	Glenmont	17.47	6.00
Southern Avenue	Greenbelt	15.33	6.00
Southern Avenue	Greensboro	17.51	6.00
Southern Avenue	Grosvenor-Strathmore	15.80	6.00
Southern Avenue	Herndon	26.21	6.00
Southern Avenue	Huntington	10.20	4.90
Southern Avenue	Hyattsville Crossing	11.32	5.35
Southern Avenue	Innovation Center	27.93	6.00
Southern Avenue	Judiciary Square	5.33	2.95
Southern Avenue	King St-Old Town	9.03	4.40
Southern Avenue	L'Enfant Plaza	4.45	2.60
Southern Avenue	Landover	10.75	5.10
Southern Avenue	Loudoun Gateway	31.93	6.00
Southern Avenue	McLean	16.27	6.00
Southern Avenue	McPherson Square	5.90	3.15
Southern Avenue	Medical Center	13.64	6.00
Southern Avenue	Metro Center	5.49	3.00
Southern Avenue	Minnesota Ave	7.05	3.60
Southern Avenue	Morgan Boulevard	10.55	5.00
Southern Avenue	Mt Vernon Sq 7th St-Convention Center	5.80	3.10
Southern Avenue	Navy Yard-Ballpark	3.24	2.10
Southern Avenue	Naylor Road	1.24	2.00
Southern Avenue	New Carrollton	12.19	5.70
Southern Avenue	NoMa-Gallaudet U	6.17	3.25
Southern Avenue	North Bethesda	17.18	6.00
